Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-10-09 22:07:54.497 +0530,"Success",0:00:00,0,0,0,"20241009_220754.497/LogFile.txt","","",1
2024-10-09 22:11:53.462 +0530,"Success",0:00:00,0,0,0,"20241009_221153.462/LogFile.txt","","",1
